product_name,year,month,us_city_average_retail_price,category
Bread,1988,12,0.657,Grains
Bread,1989,1,0.653,Grains
Bread,1989,2,0.652,Grains
Bread,1989,3,0.654,Grains
Bread,1989,4,0.655,Grains
Bread,1989,5,0.655,Grains
Bread,1989,6,0.664,Grains
Bread,1989,7,0.671,Grains
Bread,1989,8,0.674,Grains
Bread,1989,9,0.671,Grains
Bread,1989,10,0.674,Grains
Bread,1989,11,0.676,Grains
Bread,1989,12,0.688,Grains
Bread,1990,1,0.689,Grains
Bread,1990,2,0.701,Grains
Bread,1990,3,0.68,Grains
Bread,1990,4,0.686,Grains
Bread,1990,5,0.678,Grains
Bread,1990,6,0.687,Grains
Bread,1990,7,0.685,Grains
Bread,1990,8,0.713,Grains
Bread,1990,9,0.7,Grains
Bread,1990,10,0.706,Grains
Bread,1990,11,0.71,Grains
Bread,1990,12,0.7,Grains
Bread,1991,1,0.705,Grains
Bread,1991,2,0.701,Grains
Bread,1991,3,0.702,Grains
Bread,1991,4,0.701,Grains
Bread,1991,5,0.705,Grains
Bread,1991,6,0.705,Grains
Bread,1991,7,0.7,Grains
Bread,1991,8,0.714,Grains
Bread,1991,9,0.717,Grains
Bread,1991,10,0.72,Grains
Bread,1991,11,0.731,Grains
Bread,1991,12,0.717,Grains
Bread,1992,1,0.726,Grains
Bread,1992,2,0.73,Grains
Bread,1992,3,0.747,Grains
Bread,1992,4,0.746,Grains
Bread,1992,5,0.752,Grains
Bread,1992,6,0.757,Grains
Bread,1992,7,0.771,Grains
Bread,1992,8,0.776,Grains
Bread,1992,9,0.756,Grains
Bread,1992,10,0.752,Grains
Bread,1992,11,0.747,Grains
Bread,1992,12,0.738,Grains
Bread,1993,1,0.748,Grains
Bread,1993,2,0.751,Grains
Bread,1993,3,0.742,Grains
Bread,1993,4,0.744,Grains
Bread,1993,5,0.752,Grains
Bread,1993,6,0.752,Grains
Bread,1993,7,0.762,Grains
Bread,1993,8,0.745,Grains
Bread,1993,9,0.748,Grains
Bread,1993,10,0.75,Grains
Bread,1993,11,0.771,Grains
Bread,1993,12,0.76,Grains
Bread,1994,1,0.768,Grains
Bread,1994,2,0.756,Grains
Bread,1994,3,0.755,Grains
Bread,1994,4,0.765,Grains
Bread,1994,5,0.765,Grains
Bread,1994,6,0.761,Grains
Bread,1994,7,0.759,Grains
Bread,1994,8,0.753,Grains
Bread,1994,9,0.776,Grains
Bread,1994,10,0.756,Grains
Bread,1994,11,0.766,Grains
Bread,1994,12,0.748,Grains
Bread,1995,1,0.767,Grains
Bread,1995,2,0.767,Grains
Bread,1995,3,0.775,Grains
Bread,1995,4,0.776,Grains
Bread,1995,5,0.768,Grains
Bread,1995,6,0.781,Grains
Bread,1995,7,0.789,Grains
Bread,1995,8,0.797,Grains
Bread,1995,9,0.808,Grains
Bread,1995,10,0.809,Grains
Bread,1995,11,0.821,Grains
Bread,1995,12,0.837,Grains
Bread,1996,1,0.86,Grains
Bread,1996,2,0.858,Grains
Bread,1996,3,0.852,Grains
Bread,1996,4,0.865,Grains
Bread,1996,5,0.869,Grains
Bread,1996,6,0.886,Grains
Bread,1996,7,0.889,Grains
Bread,1996,8,0.915,Grains
Bread,1996,9,0.886,Grains
Bread,1996,10,0.873,Grains
Bread,1996,11,0.88,Grains
Bread,1996,12,0.875,Grains
Bread,1997,1,0.862,Grains
Bread,1997,2,0.858,Grains
Bread,1997,3,0.855,Grains
Bread,1997,4,0.855,Grains
Bread,1997,5,0.854,Grains
Bread,1997,6,0.874,Grains
Bread,1997,7,0.872,Grains
Bread,1997,8,0.872,Grains
Bread,1997,9,0.885,Grains
Bread,1997,10,0.899,Grains
Bread,1997,11,0.897,Grains
Bread,1997,12,0.884,Grains
Bread,1998,1,0.855,Grains
Bread,1998,2,0.86,Grains
Bread,1998,3,0.853,Grains
Bread,1998,4,0.863,Grains
Bread,1998,5,0.866,Grains
Bread,1998,6,0.859,Grains
Bread,1998,7,0.867,Grains
Bread,1998,8,0.869,Grains
Bread,1998,9,0.86,Grains
Bread,1998,10,0.849,Grains
Bread,1998,11,0.855,Grains
Bread,1998,12,0.866,Grains
Bread,1999,1,0.872,Grains
Bread,1999,2,0.88,Grains
Bread,1999,3,0.883,Grains
Bread,1999,4,0.897,Grains
Bread,1999,5,0.886,Grains
Bread,1999,6,0.885,Grains
Bread,1999,7,0.893,Grains
Bread,1999,8,0.884,Grains
Bread,1999,9,0.878,Grains
Bread,1999,10,0.889,Grains
Bread,1999,11,0.899,Grains
Bread,1999,12,0.899,Grains
Bread,2000,1,0.907,Grains
Bread,2000,2,0.924,Grains
Bread,2000,3,0.924,Grains
Bread,2000,4,0.927,Grains
Bread,2000,5,0.915,Grains
Bread,2000,6,0.915,Grains
Bread,2000,7,0.935,Grains
Bread,2000,8,0.923,Grains
Bread,2000,9,0.918,Grains
Bread,2000,10,0.934,Grains
Bread,2000,11,0.953,Grains
Bread,2000,12,0.987,Grains
Bread,2001,1,0.982,Grains
Bread,2001,2,0.994,Grains
Bread,2001,3,1.02,Grains
Bread,2001,4,1.008,Grains
Bread,2001,5,0.995,Grains
Bread,2001,6,0.989,Grains
Bread,2001,7,0.987,Grains
Bread,2001,8,0.991,Grains
Bread,2001,9,0.996,Grains
Bread,2001,10,1.01,Grains
Bread,2001,11,1.012,Grains
Bread,2001,12,1.005,Grains
Bread,2002,1,1.001,Grains
Bread,2002,2,1.008,Grains
Bread,2002,3,1.012,Grains
Bread,2002,4,1.005,Grains
Bread,2002,5,1.012,Grains
Bread,2002,6,1.011,Grains
Bread,2002,7,1.015,Grains
Bread,2002,8,1.012,Grains
Bread,2002,9,1.016,Grains
Bread,2002,10,1.015,Grains
Bread,2002,11,1.054,Grains
Bread,2002,12,1.026,Grains
Bread,2003,1,1.042,Grains
Bread,2003,2,1.048,Grains
Bread,2003,3,1.042,Grains
Bread,2003,4,1.047,Grains
Bread,2003,5,1.001,Grains
Bread,2003,6,0.961,Grains
Bread,2003,7,1.002,Grains
Bread,2003,8,0.996,Grains
Bread,2003,9,0.994,Grains
Bread,2003,10,0.969,Grains
Bread,2003,11,0.953,Grains
Bread,2003,12,0.954,Grains
Bread,2004,1,0.946,Grains
Bread,2004,2,0.943,Grains
Bread,2004,3,0.947,Grains
Bread,2004,4,0.974,Grains
Bread,2004,5,0.96,Grains
Bread,2004,6,0.979,Grains
Bread,2004,7,0.985,Grains
Bread,2004,8,0.996,Grains
Bread,2004,9,0.985,Grains
Bread,2004,10,0.972,Grains
Bread,2004,11,0.976,Grains
Bread,2004,12,0.97,Grains
Bread,2005,1,0.997,Grains
Bread,2005,2,0.982,Grains
Bread,2005,3,1.002,Grains
Bread,2005,4,1.004,Grains
Bread,2005,5,1.086,Grains
Bread,2005,6,1.09,Grains
Bread,2005,7,1.067,Grains
Bread,2005,8,1.06,Grains
Bread,2005,9,1.052,Grains
Bread,2005,10,1.043,Grains
Bread,2005,11,1.055,Grains
Bread,2005,12,1.046,Grains
Bread,2006,1,1.046,Grains
Bread,2006,2,1.029,Grains
Bread,2006,3,1.04,Grains
Bread,2006,4,1.072,Grains
Bread,2006,5,1.086,Grains
Bread,2006,6,1.074,Grains
Bread,2006,7,1.071,Grains
Bread,2006,8,1.088,Grains
Bread,2006,9,1.083,Grains
Bread,2006,10,1.097,Grains
Bread,2006,11,1.143,Grains
Bread,2006,12,1.137,Grains
Bread,2007,1,1.153,Grains
Bread,2007,2,1.168,Grains
Bread,2007,3,1.161,Grains
Bread,2007,4,1.201,Grains
Bread,2007,5,1.192,Grains
Bread,2007,6,1.193,Grains
Bread,2007,7,1.209,Grains
Bread,2007,8,1.21,Grains
Bread,2007,9,1.212,Grains
Bread,2007,10,1.274,Grains
Bread,2007,11,1.235,Grains
Bread,2007,12,1.28,Grains
Bread,2008,1,1.281,Grains
Bread,2008,2,1.321,Grains
Bread,2008,3,1.35,Grains
Bread,2008,4,1.373,Grains
Bread,2008,5,1.37,Grains
Bread,2008,6,1.373,Grains
Bread,2008,7,1.384,Grains
Bread,2008,8,1.381,Grains
Bread,2008,9,1.379,Grains
Bread,2008,10,1.393,Grains
Bread,2008,11,1.377,Grains
Bread,2008,12,1.415,Grains
Bread,2009,1,1.381,Grains
Bread,2009,2,1.404,Grains
Bread,2009,3,1.41,Grains
Bread,2009,4,1.395,Grains
Bread,2009,5,1.413,Grains
Bread,2009,6,1.385,Grains
Bread,2009,7,1.391,Grains
Bread,2009,8,1.375,Grains
Bread,2009,9,1.34,Grains
Bread,2009,10,1.392,Grains
Bread,2009,11,1.373,Grains
Bread,2009,12,1.39,Grains
Bread,2010,1,1.36,Grains
Bread,2010,2,1.361,Grains
Bread,2010,3,1.368,Grains
Bread,2010,4,1.363,Grains
Bread,2010,5,1.359,Grains
Bread,2010,6,1.383,Grains
Bread,2010,7,1.36,Grains
Bread,2010,8,1.372,Grains
Bread,2010,9,1.386,Grains
Bread,2010,10,1.407,Grains
Bread,2010,11,1.375,Grains
Bread,2010,12,1.386,Grains
Bread,2011,1,1.401,Grains
Bread,2011,2,1.398,Grains
Bread,2011,3,1.415,Grains
Bread,2011,4,1.42,Grains
Bread,2011,5,1.472,Grains
Bread,2011,6,1.49,Grains
Bread,2011,7,1.513,Grains
Bread,2011,8,1.474,Grains
Bread,2011,9,1.477,Grains
Bread,2011,10,1.457,Grains
Bread,2011,11,1.399,Grains
Bread,2011,12,1.42,Grains
Bread,2012,1,1.423,Grains
Bread,2012,2,1.442,Grains
Bread,2012,3,1.395,Grains
Bread,2012,4,1.426,Grains
Bread,2012,5,1.412,Grains
Bread,2012,6,1.403,Grains
Bread,2012,7,1.427,Grains
Bread,2012,8,1.407,Grains
Bread,2012,9,1.401,Grains
Bread,2012,10,1.422,Grains
Bread,2012,11,1.418,Grains
Bread,2012,12,1.436,Grains
Bread,2013,1,1.422,Grains
Bread,2013,2,1.411,Grains
Bread,2013,3,1.412,Grains
Bread,2013,4,1.409,Grains
Bread,2013,5,1.401,Grains
Bread,2013,6,1.439,Grains
Bread,2013,7,1.434,Grains
Bread,2013,8,1.408,Grains
Bread,2013,9,1.419,Grains
Bread,2013,10,1.358,Grains
Bread,2013,11,1.382,Grains
Bread,2013,12,1.385,Grains
Bread,2014,1,1.365,Grains
Bread,2014,2,1.388,Grains
Bread,2014,3,1.359,Grains
Bread,2014,4,1.388,Grains
Bread,2014,5,1.401,Grains
Bread,2014,6,1.4,Grains
Bread,2014,7,1.413,Grains
Bread,2014,8,1.396,Grains
Bread,2014,9,1.405,Grains
Bread,2014,10,1.414,Grains
Bread,2014,11,1.42,Grains
Bread,2014,12,1.466,Grains
Bread,2015,1,1.479,Grains
Bread,2015,2,1.435,Grains
Bread,2015,3,1.44,Grains
Bread,2015,4,1.454,Grains
Bread,2015,5,1.463,Grains
Bread,2015,6,1.467,Grains
Bread,2015,7,1.447,Grains
Bread,2015,8,1.42,Grains
Bread,2015,9,1.432,Grains
Bread,2015,10,1.418,Grains
Bread,2015,11,1.409,Grains
Bread,2015,12,1.428,Grains
Bread,2016,1,1.425,Grains
Bread,2016,2,1.407,Grains
Bread,2016,3,1.416,Grains
Bread,2016,4,1.406,Grains
Bread,2016,5,1.382,Grains
Bread,2016,6,1.333,Grains
Bread,2016,7,1.349,Grains
Bread,2016,8,1.341,Grains
Bread,2016,9,1.329,Grains
Bread,2016,10,1.343,Grains
Bread,2016,11,1.362,Grains
Bread,2016,12,1.362,Grains
Bread,2017,1,1.351,Grains
Bread,2017,2,1.358,Grains
Bread,2017,3,1.329,Grains
Bread,2017,4,1.328,Grains
Bread,2017,5,1.327,Grains
Bread,2017,6,1.335,Grains
Bread,2017,7,1.327,Grains
Bread,2017,8,1.348,Grains
Bread,2017,9,1.349,Grains
Bread,2017,10,1.328,Grains
Bread,2017,11,1.295,Grains
Bread,2017,12,1.316,Grains
Bread,2018,1,1.281,Grains
Bread,2018,2,1.265,Grains
Bread,2018,3,1.309,Grains
Bread,2018,4,1.281,Grains
Bread,2018,5,1.293,Grains
Bread,2018,6,1.279,Grains
Bread,2018,7,1.293,Grains
Bread,2018,8,1.302,Grains
Bread,2018,9,1.288,Grains
Bread,2018,10,1.277,Grains
Bread,2018,11,1.274,Grains
Bread,2018,12,1.29,Grains
Bread,2019,1,1.274,Grains
Bread,2019,2,1.282,Grains
Bread,2019,3,1.261,Grains
Bread,2019,4,1.285,Grains
Bread,2019,5,1.289,Grains
Bread,2019,6,1.28,Grains
Bread,2019,7,1.281,Grains
Bread,2019,8,1.275,Grains
Bread,2019,9,1.296,Grains
Bread,2019,10,1.325,Grains
Bread,2019,11,1.361,Grains
Bread,2019,12,1.363,Grains
Bread,2020,1,1.351,Grains
Bread,2020,2,1.375,Grains
Bread,2020,3,1.374,Grains
Bread,2020,4,1.406,Grains
Bread,2020,5,1.412,Grains
Bread,2020,6,1.474,Grains
Bread,2020,7,1.485,Grains
Bread,2020,8,1.495,Grains
Bread,2020,9,1.492,Grains
Bread,2020,10,1.503,Grains
Bread,2020,11,1.515,Grains
Bread,2020,12,1.538,Grains
Bread,2021,1,1.546,Grains
Bread,2021,2,1.537,Grains
Bread,2021,3,1.526,Grains
Bread,2021,4,1.51,Grains
Bread,2021,5,1.511,Grains
Bread,2021,6,1.51,Grains
Bread,2021,7,1.491,Grains
Bread,2021,8,1.467,Grains
Bread,2021,9,1.58,Grains
Bread,2021,10,1.526,Grains
Bread,2021,11,1.547,Grains
Bread,2021,12,1.532,Grains
Bread,2022,1,1.555,Grains
Bread,2022,2,1.578,Grains
Bread,2022,3,1.607,Grains
Bread,2022,4,1.612,Grains
Bread,2022,5,1.606,Grains
Bread,2022,6,1.691,Grains
Bread,2022,7,1.715,Grains
Bread,2022,8,1.756,Grains
Bread,2022,9,1.749,Grains
Bread,2022,10,1.814,Grains
Bread,2022,11,1.847,Grains
Bread,2022,12,1.873,Grains
Cheddar cheese,1984,1,3.048,Dairy Products
Cheddar cheese,1984,2,3.036,Dairy Products
Cheddar cheese,1984,3,3.044,Dairy Products
Cheddar cheese,1984,4,3.03,Dairy Products
Cheddar cheese,1984,5,3.026,Dairy Products
Cheddar cheese,1984,6,3.058,Dairy Products
Cheddar cheese,1984,7,3.095,Dairy Products
Cheddar cheese,1984,8,3.068,Dairy Products
Cheddar cheese,1984,9,3.067,Dairy Products
Cheddar cheese,1984,10,3.088,Dairy Products
Cheddar cheese,1984,11,3.103,Dairy Products
Cheddar cheese,1984,12,3.12,Dairy Products
Cheddar cheese,1985,1,3.101,Dairy Products
Cheddar cheese,1985,2,3.093,Dairy Products
Cheddar cheese,1985,3,3.055,Dairy Products
Cheddar cheese,1985,4,3.06,Dairy Products
Cheddar cheese,1985,5,3.1,Dairy Products
Cheddar cheese,1985,6,3.078,Dairy Products
Cheddar cheese,1985,7,3.108,Dairy Products
Cheddar cheese,1985,8,3.126,Dairy Products
Cheddar cheese,1985,9,3.113,Dairy Products
Cheddar cheese,1985,10,3.109,Dairy Products
Cheddar cheese,1985,11,3.113,Dairy Products
Cheddar cheese,1985,12,3.066,Dairy Products
Cheddar cheese,1986,1,3.061,Dairy Products
Cheddar cheese,1986,2,3.037,Dairy Products
Cheddar cheese,1986,3,3.051,Dairy Products
Cheddar cheese,1986,4,3.041,Dairy Products
Cheddar cheese,1986,5,3.044,Dairy Products
Cheddar cheese,1986,6,3.004,Dairy Products
Cheddar cheese,1986,7,3.036,Dairy Products
Cheddar cheese,1986,8,3.056,Dairy Products
Cheddar cheese,1986,9,3.074,Dairy Products
Cheddar cheese,1986,10,3.062,Dairy Products
Cheddar cheese,1986,11,3.057,Dairy Products
Cheddar cheese,1986,12,3.066,Dairy Products
Cheddar cheese,1987,1,3.032,Dairy Products
Cheddar cheese,1987,2,3.034,Dairy Products
Cheddar cheese,1987,3,3.044,Dairy Products
Cheddar cheese,1987,4,3.046,Dairy Products
Cheddar cheese,1987,5,3.065,Dairy Products
Cheddar cheese,1987,6,3.047,Dairy Products
Cheddar cheese,1987,7,3.034,Dairy Products
Cheddar cheese,1987,8,3.083,Dairy Products
Cheddar cheese,1987,9,3.059,Dairy Products
Cheddar cheese,1987,10,3.052,Dairy Products
Cheddar cheese,1987,11,3.071,Dairy Products
Cheddar cheese,1987,12,3.1,Dairy Products
Cheddar cheese,1988,1,3.126,Dairy Products
Cheddar cheese,1988,2,3.155,Dairy Products
Cheddar cheese,1988,3,3.138,Dairy Products
Cheddar cheese,1988,4,3.159,Dairy Products
Cheddar cheese,1988,5,3.197,Dairy Products
Cheddar cheese,1988,6,3.158,Dairy Products
Cheddar cheese,1988,7,3.143,Dairy Products
Cheddar cheese,1988,8,3.122,Dairy Products
Cheddar cheese,1988,9,3.175,Dairy Products
Cheddar cheese,1988,10,3.197,Dairy Products
Cheddar cheese,1988,11,3.201,Dairy Products
Cheddar cheese,1988,12,3.208,Dairy Products
Cheddar cheese,1989,1,3.213,Dairy Products
Cheddar cheese,1989,2,3.206,Dairy Products
Cheddar cheese,1989,5,3.145,Dairy Products
Cheddar cheese,1989,6,3.159,Dairy Products
Cheddar cheese,1989,7,3.129,Dairy Products
Cheddar cheese,1989,8,3.161,Dairy Products
Cheddar cheese,1989,9,3.194,Dairy Products
Cheddar cheese,1989,10,3.281,Dairy Products
Cheddar cheese,1989,11,3.344,Dairy Products
Cheddar cheese,1991,1,3.588,Dairy Products
Cheddar cheese,1991,2,3.604,Dairy Products
Cheddar cheese,1991,3,3.548,Dairy Products
Cheddar cheese,1991,4,3.514,Dairy Products
Cheddar cheese,1991,5,3.479,Dairy Products
Cheddar cheese,1991,6,3.528,Dairy Products
Cheddar cheese,1991,7,3.597,Dairy Products
Cheddar cheese,1991,8,3.586,Dairy Products
Cheddar cheese,1991,9,3.597,Dairy Products
Cheddar cheese,1991,10,3.519,Dairy Products
Cheddar cheese,1991,11,3.521,Dairy Products
Cheddar cheese,1991,12,3.534,Dairy Products
Cheddar cheese,1992,1,3.659,Dairy Products
Cheddar cheese,1992,2,3.634,Dairy Products
Cheddar cheese,1992,3,3.612,Dairy Products
Cheddar cheese,1992,4,3.582,Dairy Products
Cheddar cheese,1992,5,3.561,Dairy Products
Cheddar cheese,1992,6,3.588,Dairy Products
Cheddar cheese,1992,7,3.579,Dairy Products
Cheddar cheese,1992,8,3.57,Dairy Products
Cheddar cheese,1992,9,3.565,Dairy Products
Cheddar cheese,1992,10,3.611,Dairy Products
Cheddar cheese,1992,11,3.481,Dairy Products
Cheddar cheese,1992,12,3.395,Dairy Products
Cheddar cheese,1993,1,3.369,Dairy Products
Cheddar cheese,1993,2,3.321,Dairy Products
Cheddar cheese,1993,3,3.35,Dairy Products
Cheddar cheese,1993,4,3.299,Dairy Products
Cheddar cheese,1993,5,3.323,Dairy Products
Cheddar cheese,1993,6,3.331,Dairy Products
Cheddar cheese,1993,7,3.356,Dairy Products
Cheddar cheese,1993,8,3.343,Dairy Products
Cheddar cheese,1993,9,3.336,Dairy Products
Cheddar cheese,1993,10,3.322,Dairy Products
Cheddar cheese,1993,11,3.395,Dairy Products
Cheddar cheese,1993,12,3.361,Dairy Products
Cheddar cheese,1994,1,3.35,Dairy Products
Cheddar cheese,1994,2,3.365,Dairy Products
Cheddar cheese,1994,3,3.409,Dairy Products
Cheddar cheese,1994,4,3.4,Dairy Products
Cheddar cheese,1994,5,3.265,Dairy Products
Cheddar cheese,1994,6,3.28,Dairy Products
Cheddar cheese,1994,7,3.328,Dairy Products
Cheddar cheese,1994,8,3.381,Dairy Products
Cheddar cheese,1994,9,3.39,Dairy Products
Cheddar cheese,1994,10,3.332,Dairy Products
Cheddar cheese,1994,11,3.386,Dairy Products
Cheddar cheese,1994,12,3.322,Dairy Products
Cheddar cheese,1995,1,3.411,Dairy Products
Cheddar cheese,1995,2,3.39,Dairy Products
Cheddar cheese,1995,3,3.348,Dairy Products
Cheddar cheese,1995,4,3.381,Dairy Products
Cheddar cheese,1995,5,3.459,Dairy Products
Cheddar cheese,1995,6,3.343,Dairy Products
Cheddar cheese,1995,7,3.418,Dairy Products
Cheddar cheese,1995,8,3.434,Dairy Products
Cheddar cheese,1995,9,3.347,Dairy Products
Cheddar cheese,1995,10,3.402,Dairy Products
Cheddar cheese,1995,11,3.34,Dairy Products
Cheddar cheese,1995,12,3.39,Dairy Products
Cheddar cheese,1996,1,3.383,Dairy Products
Cheddar cheese,1996,2,3.403,Dairy Products
Cheddar cheese,1996,3,3.332,Dairy Products
Cheddar cheese,1996,4,3.436,Dairy Products
Cheddar cheese,1996,5,3.399,Dairy Products
Cheddar cheese,1996,6,3.374,Dairy Products
Cheddar cheese,1996,7,2.919,Dairy Products
Cheddar cheese,1996,8,2.932,Dairy Products
Cheddar cheese,1996,9,3.062,Dairy Products
Cheddar cheese,1996,10,3.068,Dairy Products
Cheddar cheese,1996,11,3.584,Dairy Products
Cheddar cheese,1996,12,3.085,Dairy Products
Cheddar cheese,1997,1,3.102,Dairy Products
Cheddar cheese,1997,2,3.5,Dairy Products
Cheddar cheese,1997,3,3.07,Dairy Products
Cheddar cheese,1997,4,3.119,Dairy Products
Cheddar cheese,1997,5,3.114,Dairy Products
Cheddar cheese,1997,6,3.137,Dairy Products
Cheddar cheese,1997,7,3.422,Dairy Products
Cheddar cheese,1997,8,3.068,Dairy Products
Cheddar cheese,1997,9,3.126,Dairy Products
Cheddar cheese,1997,10,3.128,Dairy Products
Cheddar cheese,1997,11,3.392,Dairy Products
Cheddar cheese,1997,12,3.458,Dairy Products
Cheddar cheese,1998,1,3.518,Dairy Products
Cheddar cheese,1998,2,3.507,Dairy Products
Cheddar cheese,1998,3,3.477,Dairy Products
Cheddar cheese,1998,4,3.499,Dairy Products
Cheddar cheese,1998,5,3.448,Dairy Products
Cheddar cheese,1998,6,3.432,Dairy Products
Cheddar cheese,1998,7,3.44,Dairy Products
Cheddar cheese,1998,8,3.575,Dairy Products
Cheddar cheese,1998,9,3.587,Dairy Products
Cheddar cheese,1998,10,3.671,Dairy Products
Cheddar cheese,1998,11,3.657,Dairy Products
Cheddar cheese,1998,12,3.759,Dairy Products
Cheddar cheese,1999,1,3.748,Dairy Products
Cheddar cheese,1999,2,3.746,Dairy Products
Cheddar cheese,1999,3,3.714,Dairy Products
Cheddar cheese,1999,4,3.694,Dairy Products
Cheddar cheese,1999,5,3.721,Dairy Products
Cheddar cheese,1999,6,3.672,Dairy Products
Cheddar cheese,1999,7,3.603,Dairy Products
Cheddar cheese,1999,8,3.763,Dairy Products
Cheddar cheese,1999,9,3.806,Dairy Products
Cheddar cheese,1999,10,4.007,Dairy Products
Cheddar cheese,1999,11,3.918,Dairy Products
Cheddar cheese,1999,12,3.845,Dairy Products
Cheddar cheese,2000,1,3.839,Dairy Products
Cheddar cheese,2000,2,3.821,Dairy Products
Cheddar cheese,2000,3,3.81,Dairy Products
Cheddar cheese,2000,4,3.79,Dairy Products
Cheddar cheese,2000,5,3.74,Dairy Products
Cheddar cheese,2000,6,3.758,Dairy Products
Cheddar cheese,2000,7,3.823,Dairy Products
Cheddar cheese,2000,8,3.947,Dairy Products
Cheddar cheese,2000,9,3.876,Dairy Products
Cheddar cheese,2000,10,3.93,Dairy Products
Cheddar cheese,2000,11,3.862,Dairy Products
Cheddar cheese,2000,12,3.763,Dairy Products
Cheddar cheese,2001,1,3.871,Dairy Products
Cheddar cheese,2001,2,3.862,Dairy Products
Cheddar cheese,2001,3,3.846,Dairy Products
Cheddar cheese,2001,4,3.883,Dairy Products
Cheddar cheese,2001,5,3.964,Dairy Products
Cheddar cheese,2001,6,3.968,Dairy Products
Cheddar cheese,2001,7,4.064,Dairy Products
Cheddar cheese,2001,8,4.1,Dairy Products
Cheddar cheese,2001,9,4.143,Dairy Products
Cheddar cheese,2001,10,4.216,Dairy Products
Cheddar cheese,2001,11,4.241,Dairy Products
Cheddar cheese,2001,12,4.165,Dairy Products
Cheddar cheese,2002,1,4.229,Dairy Products
Cheddar cheese,2002,2,4.18,Dairy Products
Cheddar cheese,2002,3,4.162,Dairy Products
